TIMESTAMP [s],PPG1_SUB1,PPG1_SUB2,PPG1_SUB3,ACC_X,ACC_Y,ACC_Z,SPO2: SIGNAL_QUALITY,SPO2: SPO2 [%],SPO2: HEART_RATE [bpm],SPO2: PI [%],SPO2: R,SPO2: AC_RED,SPO2: DC_RED,SPO2: AC_IR,SPO2: DC_IR,AGC1_CHANNEL,AGC1_PD_OFFSET_CHANGE,AGC1_PD_OFFSET_CURRENT,AGC1_LED_CHANGE,AGC1_LED_CURRENT,AGC2_CHANNEL,AGC2_PD_OFFSET_CHANGE,AGC2_PD_OFFSET_CURRENT,AGC2_LED_CHANGE,AGC2_LED_CURRENT,SENSOR EVENT
160.045,337386,699443,655658,,,,,,,,,,,,,,,,,,,,,,,
160.05,337390,699452,655676,,,,,,,,,,,,,,,,,,,,,,,
160.055,337384,699449,655670,,,,,,,,,,,,,,,,,,,,,,,
160.06,337377,699426,655629,,,,,,,,,,,,,,,,,,,,,,,
160.065,337385,699443,655670,,,,,,,,,,,,,,,,,,,,,,,
160.07,337390,699428,655671,,,,,,,,,,,,,,,,,,,,,,,
160.075,337381,699414,655643,,,,,,,,,,,,,,,,,,,,,,,
160.08,337386,699425,655643,,,,,,,,,,,,,,,,,,,,,,,
160.085,337384,699443,655652,,,,,,,,,,,,,,,,,,,,,,,
160.09,337393,699267,655655,,,,,,,,,,,,,,,,,,,,,,,
160.094066,,,,-1823,1,865,,,,,,,,,,,,,,,,,,,,
160.095,337378,699419,655632,,,,,,,,,,,,,,,,,,,,,,,
160.1,337385,699460,655664,,,,,,,,,,,,,,,,,,,,,,,
160.105,337377,699444,655683,,,,,,,,,,,,,,,,,,,,,,,
160.11,337385,699454,655716,,,,,,,,,,,,,,,,,,,,,,,
160.115,337386,699496,655760,,,,,,,,,,,,,,,,,,,,,,,
160.12,337393,699517,655757,,,,,,,,,,,,,,,,,,,,,,,
160.125,337388,699500,655786,,,,,,,,,,,,,,,,,,,,,,,
160.13,337378,699500,655800,,,,,,,,,,,,,,,,,,,,,,,
160.135,337384,699503,655815,,,,,,,,,,,,,,,,,,,,,,,
160.14,337381,699517,655843,,,,,,,,,,,,,,,,,,,,,,,
160.145,337376,699530,655856,,,,,,,,,,,,,,,,,,,,,,,
160.15,337381,699548,655866,,,,,,,,,,,,,,,,,,,,,,,
160.155,337382,699587,655853,,,,,,,,,,,,,,,,,,,,,,,
160.16,337378,699563,655864,,,,,,,,,,,,,,,,,,,,,,,
160.165,337388,699564,655880,,,,,,,,,,,,,,,,,,,,,,,
160.17,337388,699601,655932,,,,,,,,,,,,,,,,,,,,,,,
160.175,337381,699580,655887,,,,,,,,,,,,,,,,,,,,,,,
160.18,337382,699403,655925,,,,,,,,,,,,,,,,,,,,,,,
160.185,337384,699572,655909,,,,,,,,,,,,,,,,,,,,,,,
160.19,337385,699558,655952,,,,,,,,,,,,,,,,,,,,,,,
160.194996,,,,-1823,1,865,,,,,,,,,,,,,,,,,,,,
160.195,337380,699587,655928,,,,,,,,,,,,,,,,,,,,,,,
160.2,337386,699584,655937,,,,,,,,,,,,,,,,,,,,,,,
160.205,337387,699583,655933,,,,,,,,,,,,,,,,,,,,,,,
160.21,337380,699614,655969,,,,,,,,,,,,,,,,,,,,,,,
160.215,337390,699612,655950,,,,,,,,,,,,,,,,,,,,,,,
160.22,337386,699655,655938,,,,,,,,,,,,,,,,,,,,,,,
160.225,337387,699626,655934,,,,,,,,,,,,,,,,,,,,,,,
160.23,337383,699620,655903,,,,,,,,,,,,,,,,,,,,,,,
160.235,337384,699613,655897,,,,,,,,,,,,,,,,,,,,,,,
160.24,337380,699626,655906,,,,,,,,,,,,,,,,,,,,,,,
160.245,337392,699592,655876,,,,,,,,,,,,,,,,,,,,,,,
160.25,337379,699567,655824,,,,,,,,,,,,,,,,,,,,,,,
160.255,337396,699545,655820,,,,,,,,,,,,,,,,,,,,,,,
160.26,337388,699516,655767,,,,,,,,,,,,,,,,,,,,,,,
160.265,337383,699497,655735,,,,,,,,,,,,,,,,,,,,,,,
160.27,337390,699470,655705,,,,,,,,,,,,,,,,,,,,,,,
160.275,337376,699442,655710,,,,,,,,,,,,,,,,,,,,,,,
160.28,337396,699482,655683,,,,,,,,,,,,,,,,,,,,,,,
160.285,337378,699430,655633,,,,,,,,,,,,,,,,,,,,,,,
160.29,337389,699382,655632,,,,,,,,,,,,,,,,,,,,,,,
160.295,337385,699384,655601,,,,,,,,,,,,,,,,,,,,,,,
160.297488,,,,-1727,1,865,,,,,,,,,,,,,,,,,,,,
160.3,337392,699395,655619,,,,,,,,,,,,,,,,,,,,,,,
160.305,337382,699388,655572,,,,,,,,,,,,,,,,,,,,,,,
160.31,337385,699373,655561,,,,,,,,,,,,,,,,,,,,,,,
160.315,337379,699367,655566,,,,,,,,,,,,,,,,,,,,,,,
160.32,337382,699369,655557,,,,,,,,,,,,,,,,,,,,,,,
160.325,337384,699389,655604,,,,,,,,,,,,,,,,,,,,,,,
160.33,337378,699418,655651,,,,,,,,,,,,,,,,,,,,,,,
160.335,337389,699445,655620,,,,,,,,,,,,,,,,,,,,,,,
160.34,337378,699447,655602,,,,,,,,,,,,,,,,,,,,,,,
160.345,337383,699421,655650,,,,,,,,,,,,,,,,,,,,,,,
160.35,337379,699428,655646,,,,,,,,,,,,,,,,,,,,,,,
160.355,337377,699426,655615,,,,,,,,,,,,,,,,,,,,,,,
160.36,337383,699463,655630,,,,,,,,,,,,,,,,,,,,,,,
160.365,337385,699436,655608,,,,,,,,,,,,,,,,,,,,,,,
160.37,337383,699461,655676,,,,,,,,,,,,,,,,,,,,,,,
160.375,337377,699467,655653,,,,,,,,,,,,,,,,,,,,,,,
160.38,337379,699424,655645,,,,,,,,,,,,,,,,,,,,,,,
160.385,337391,699439,655657,,,,,,,,,,,,,,,,,,,,,,,
160.39,337388,699469,655700,,,,,,,,,,,,,,,,,,,,,,,
160.395,337385,699489,655687,,,,,,,,,,,,,,,,,,,,,,,
160.39998,,,,-1823,1,865,,,,,,,,,,,,,,,,,,,,
160.4,337390,699447,655687,,,,,,,,,,,,,,,,,,,,,,,
160.405,337394,699495,655711,,,,,,,,,,,,,,,,,,,,,,,
160.41,337396,699355,655709,,,,,,,,,,,,,,,,,,,,,,,
160.415,337383,699482,655693,,,,,,,,,,,,,,,,,,,,,,,
160.42,337398,699456,655680,,,,,,,,,,,,,,,,,,,,,,,
160.425,337383,699456,655673,,,,,,,,,,,,,,,,,,,,,,,
160.43,337392,699472,655682,,,,,,,,,,,,,,,,,,,,,,,
160.435,337387,699476,655728,,,,,,,,,,,,,,,,,,,,,,,
160.44,337374,699520,655671,,,,,,,,,,,,,,,,,,,,,,,
160.445,337393,699498,655779,,,,,,,,,,,,,,,,,,,,,,,
160.45,337389,699528,655765,,,,,,,,,,,,,,,,,,,,,,,
160.455,337387,699531,655767,,,,,,,,,,,,,,,,,,,,,,,
160.46,337385,699538,655806,,,,,,,,,,,,,,,,,,,,,,,
160.465,337384,699573,655815,,,,,,,,,,,,,,,,,,,,,,,
160.47,337386,699547,655780,,,,,,,,,,,,,,,,,,,,,,,
160.475,337385,699555,655767,,,,,,,,,,,,,,,,,,,,,,,
160.48,337390,699539,655836,,,,,,,,,,,,,,,,,,,,,,,
160.485,337370,699511,655749,,,,,,,,,,,,,,,,,,,,,,,
160.49,337382,699530,655808,,,,,,,,,,,,,,,,,,,,,,,
160.495,337387,699543,655782,,,,,,,,,,,,,,,,,,,,,,,
160.5,337387,699562,655786,,,,,,,,,,,,,,,,,,,,,,,
160.504038,,,,-1727,1,865,,,,,,,,,,,,,,,,,,,,
160.505,337387,699559,655791,,,,,,,,,,,,,,,,,,,,,,,
160.51,337387,699557,655798,,,,,,,,,,,,,,,,,,,,,,,
160.515,337385,699547,655812,,,,,,,,,,,,,,,,,,,,,,,
160.52,337385,699575,655794,,,,,,,,,,,,,,,,,,,,,,,
160.525,337385,699558,655797,,,,,,,,,,,,,,,,,,,,,,,
160.53,337381,699569,655799,,,,,,,,,,,,,,,,,,,,,,,
160.535,337399,699617,655870,,,,,,,,,,,,,,,,,,,,,,,
160.54,337385,699581,655870,,,,,,,,,,,,,,,,,,,,,,,
160.545,337393,699590,655812,,,,,,,,,,,,,,,,,,,,,,,
160.55,337392,699602,655856,,,,,,,,,,,,,,,,,,,,,,,
160.555,337381,699568,655835,,,,,,,,,,,,,,,,,,,,,,,
160.56,337372,699535,655823,,,,,,,,,,,,,,,,,,,,,,,
160.565,337387,699561,655757,,,,,,,,,,,,,,,,,,,,,,,
160.57,337377,699496,655769,,,,,,,,,,,,,,,,,,,,,,,
160.575,337378,699480,655753,,,,,,,,,,,,,,,,,,,,,,,
160.58,337380,699478,655732,,,,,,,,,,,,,,,,,,,,,,,
160.585,337387,699503,655732,,,,,,,,,,,,,,,,,,,,,,,
160.59,337380,699479,655750,,,,,,,,,,,,,,,,,,,,,,,
160.595,337387,699464,655749,,,,,,,,,,,,,,,,,,,,,,,
160.6,337385,699457,655723,,,,,,,,,,,,,,,,,,,,,,,
160.605,337384,699503,655766,,,,,,,,,,,,,,,,,,,,,,,
160.606531,,,,-1823,97,865,,,,,,,,,,,,,,,,,,,,
160.61,337384,699509,655800,,,,,,,,,,,,,,,,,,,,,,,
160.615,337391,699568,655845,,,,,,,,,,,,,,,,,,,,,,,
160.62,337391,699575,655864,,,,,,,,,,,,,,,,,,,,,,,
160.625,337385,699552,655838,,,,,,,,,,,,,,,,,,,,,,,
160.63,337377,699547,655856,,,,,,,,,,,,,,,,,,,,,,,
160.635,337385,699545,655875,,,,,,,,,,,,,,,,,,,,,,,
160.64,337382,699605,655883,,,,,,,,,,,,,,,,,,,,,,,
160.645,337379,699606,655908,,,,,,,,,,,,,,,,,,,,,,,
160.65,337380,699603,655889,,,,,,,,,,,,,,,,,,,,,,,
160.655,337382,699634,655954,,,,,,,,,,,,,,,,,,,,,,,
160.66,337388,699651,655987,,,,,,,,,,,,,,,,,,,,,,,
160.665,337388,699696,656039,,,,,,,,,,,,,,,,,,,,,,,
160.67,337387,699704,656047,,,,,,,,,,,,,,,,,,,,,,,
160.675,337376,699686,656016,,,,,,,,,,,,,,,,,,,,,,,
160.68,337389,699705,656050,,,,,,,,,,,,,,,,,,,,,,,
160.685,337385,699739,656098,,,,,,,,,,,,,,,,,,,,,,,
160.69,337389,699749,656042,,,,,,,,,,,,,,,,,,,,,,,
160.695,337383,699718,656041,,,,,,,,,,,,,,,,,,,,,,,
160.7,337393,699709,655997,,,,,,,,,,,,,,,,,,,,,,,
160.705,337384,699679,655992,,,,,,,,,,,,,,,,,,,,,,,
160.709024,,,,-1823,97,865,,,,,,,,,,,,,,,,,,,,
160.71,337383,699670,655945,,,,,,,,,,,,,,,,,,,,,,,
160.715,337385,699644,655917,,,,60,85.28,94.1,0.06,1.026,0,0,0,0,,,,,,,,,,,
160.72,337374,699555,655821,,,,,,,,,,,,,,,,,,,,,,,
160.725,337388,699561,655833,,,,,,,,,,,,,,,,,,,,,,,
160.73,337390,699542,655780,,,,,,,,,,,,,,,,,,,,,,,
160.735,337385,699521,655764,,,,,,,,,,,,,,,,,,,,,,,
160.74,337378,699485,655708,,,,,,,,,,,,,,,,,,,,,,,
160.745,337379,699461,655682,,,,,,,,,,,,,,,,,,,,,,,
160.75,337386,699452,655674,,,,,,,,,,,,,,,,,,,,,,,
160.755,337377,699441,655660,,,,,,,,,,,,,,,,,,,,,,,
160.76,337382,699426,655641,,,,,,,,,,,,,,,,,,,,,,,
160.765,337385,699400,655612,,,,,,,,,,,,,,,,,,,,,,,
160.77,337388,699412,655590,,,,,,,,,,,,,,,,,,,,,,,
160.775,337381,699404,655582,,,,,,,,,,,,,,,,,,,,,,,
160.78,337382,699357,655535,,,,,,,,,,,,,,,,,,,,,,,
160.785,337385,699354,655532,,,,,,,,,,,,,,,,,,,,,,,
160.79,337380,699343,655514,,,,,,,,,,,,,,,,,,,,,,,
160.795,337379,699316,655483,,,,,,,,,,,,,,,,,,,,,,,
160.8,337384,699328,655460,,,,,,,,,,,,,,,,,,,,,,,
160.805,337385,699319,655456,,,,,,,,,,,,,,,,,,,,,,,
160.81,337388,699330,655451,,,,,,,,,,,,,,,,,,,,,,,
160.811517,,,,-1727,1,865,,,,,,,,,,,,,,,,,,,,
160.815,337385,699335,655445,,,,,,,,,,,,,,,,,,,,,,,
160.82,337370,699317,655471,,,,,,,,,,,,,,,,,,,,,,,
160.825,337389,699317,655474,,,,,,,,,,,,,,,,,,,,,,,
160.83,337382,699365,655482,,,,,,,,,,,,,,,,,,,,,,,
160.835,337383,699362,655482,,,,,,,,,,,,,,,,,,,,,,,
160.84,337380,699338,655517,,,,,,,,,,,,,,,,,,,,,,,
160.845,337382,699360,655524,,,,,,,,,,,,,,,,,,,,,,,
160.85,337372,699354,655494,,,,,,,,,,,,,,,,,,,,,,,
160.855,337380,699367,655478,,,,,,,,,,,,,,,,,,,,,,,
160.86,337384,699344,655532,,,,,,,,,,,,,,,,,,,,,,,
160.865,337390,699366,655543,,,,,,,,,,,,,,,,,,,,,,,
160.87,337388,699379,655503,,,,,,,,,,,,,,,,,,,,,,,
160.875,337390,699361,655512,,,,,,,,,,,,,,,,,,,,,,,
160.88,337380,699401,655570,,,,,,,,,,,,,,,,,,,,,,,
160.885,337378,699399,655537,,,,,,,,,,,,,,,,,,,,,,,
160.89,337386,699431,655541,,,,,,,,,,,,,,,,,,,,,,,
160.895,337385,699421,655575,,,,,,,,,,,,,,,,,,,,,,,
160.9,337383,699410,655568,,,,,,,,,,,,,,,,,,,,,,,
160.905,337380,699412,655584,,,,,,,,,,,,,,,,,,,,,,,
160.91,337389,699406,655601,,,,,,,,,,,,,,,,,,,,,,,
160.915,337387,699388,655597,,,,,,,,,,,,,,,,,,,,,,,
160.91715,,,,-1823,1,865,,,,,,,,,,,,,,,,,,,,
160.92,337386,699405,655589,,,,,,,,,,,,,,,,,,,,,,,
160.925,337388,699401,655588,,,,,,,,,,,,,,,,,,,,,,,
160.93,337385,699431,655565,,,,,,,,,,,,,,,,,,,,,,,
160.935,337383,699430,655607,,,,,,,,,,,,,,,,,,,,,,,
160.94,337387,699435,655592,,,,,,,,,,,,,,,,,,,,,,,
160.945,337394,699432,655591,,,,,,,,,,,,,,,,,,,,,,,
160.95,337378,699449,655598,,,,,,,,,,,,,,,,,,,,,,,
160.955,337389,699460,655597,,,,,,,,,,,,,,,,,,,,,,,
160.96,337383,699462,655635,,,,,,,,,,,,,,,,,,,,,,,
160.965,337392,699474,655670,,,,,,,,,,,,,,,,,,,,,,,
160.97,337385,699480,655642,,,,,,,,,,,,,,,,,,,,,,,
160.975,337390,699493,655643,,,,,,,,,,,,,,,,,,,,,,,
160.98,337379,699461,655695,,,,,,,,,,,,,,,,,,,,,,,
160.985,337385,699449,655649,,,,,,,,,,,,,,,,,,,,,,,
160.99,337389,699497,655709,,,,,,,,,,,,,,,,,,,,,,,
160.995,337384,699468,655629,,,,,,,,,,,,,,,,,,,,,,,
161.0,337386,699480,655646,,,,,,,,,,,,,,,,,,,,,,,
161.005,337387,699486,655652,,,,,,,,,,,,,,,,,,,,,,,
161.01,337384,699447,655662,,,,,,,,,,,,,,,,,,,,,,,
161.015,337382,699444,655659,,,,,,,,,,,,,,,,,,,,,,,
161.019645,,,,-1727,97,865,,,,,,,,,,,,,,,,,,,,
161.02,337386,699450,655662,,,,,,,,,,,,,,,,,,,,,,,
161.025,337385,699448,655633,,,,,,,,,,,,,,,,,,,,,,,
161.03,337393,699459,655619,,,,,,,,,,,,,,,,,,,,,,,
161.035,337389,699466,655646,,,,,,,,,,,,,,,,,,,,,,,
161.04,337399,699467,655621,,,,,,,,,,,,,,,,,,,,,,,
161.045,337381,699426,655644,,,,,,,,,,,,,,,,,,,,,,,
161.05,337383,699445,655645,,,,,,,,,,,,,,,,,,,,,,,
161.055,337387,699454,655669,,,,,,,,,,,,,,,,,,,,,,,
161.06,337385,699450,655621,,,,,,,,,,,,,,,,,,,,,,,
161.065,337378,699441,655634,,,,,,,,,,,,,,,,,,,,,,,
161.07,337380,699460,655656,,,,,,,,,,,,,,,,,,,,,,,
161.075,337378,699468,655640,,,,,,,,,,,,,,,,,,,,,,,
161.08,337379,699464,655693,,,,,,,,,,,,,,,,,,,,,,,
161.085,337380,699484,655633,,,,,,,,,,,,,,,,,,,,,,,
161.09,337384,699503,655722,,,,,,,,,,,,,,,,,,,,,,,
161.095,337380,699522,655721,,,,,,,,,,,,,,,,,,,,,,,
161.1,337385,699525,655699,,,,,,,,,,,,,,,,,,,,,,,
161.105,337388,699338,655679,,,,,,,,,,,,,,,,,,,,,,,
161.11,337394,699501,655712,,,,,,,,,,,,,,,,,,,,,,,
161.115,337394,699517,655735,,,,,,,,,,,,,,,,,,,,,,,
161.12,337389,699524,655712,,,,,,,,,,,,,,,,,,,,,,,
161.123712,,,,-1823,1,961,,,,,,,,,,,,,,,,,,,,
161.125,337394,699559,655748,,,,,,,,,,,,,,,,,,,,,,,
161.13,337382,699566,655778,,,,,,,,,,,,,,,,,,,,,,,
161.135,337388,699592,655834,,,,,,,,,,,,,,,,,,,,,,,
161.14,337384,699574,655854,,,,,,,,,,,,,,,,,,,,,,,
161.145,337391,699569,655881,,,,,,,,,,,,,,,,,,,,,,,
161.15,337391,699631,655851,,,,,,,,,,,,,,,,,,,,,,,
161.155,337394,699592,655893,,,,,,,,,,,,,,,,,,,,,,,
161.16,337387,699638,655923,,,,,,,,,,,,,,,,,,,,,,,
161.165,337398,699649,655909,,,,,,,,,,,,,,,,,,,,,,,
161.17,337398,699588,655876,,,,,,,,,,,,,,,,,,,,,,,
161.175,337378,699613,655880,,,,,,,,,,,,,,,,,,,,,,,
161.18,337383,699597,655901,,,,,,,,,,,,,,,,,,,,,,,
161.185,337381,699573,655851,,,,,,,,,,,,,,,,,,,,,,,
161.19,337395,699562,655844,,,,,,,,,,,,,,,,,,,,,,,
161.195,337386,699548,655803,,,,,,,,,,,,,,,,,,,,,,,
161.2,337393,699567,655778,,,,,,,,,,,,,,,,,,,,,,,
161.205,337397,699573,655773,,,,,,,,,,,,,,,,,,,,,,,
161.21,337384,699544,655784,,,,,,,,,,,,,,,,,,,,,,,
161.215,337379,699521,655744,,,,,,,,,,,,,,,,,,,,,,,
161.22,337391,699534,655769,,,,,,,,,,,,,,,,,,,,,,,
161.225,337396,699512,655731,,,,,,,,,,,,,,,,,,,,,,,
161.226208,,,,-1823,1,865,,,,,,,,,,,,,,,,,,,,
161.23,337387,699345,655727,,,,,,,,,,,,,,,,,,,,,,,
161.235,337381,699497,655713,,,,,,,,,,,,,,,,,,,,,,,
161.24,337384,699463,655649,,,,,,,,,,,,,,,,,,,,,,,
161.245,337383,699454,655624,,,,,,,,,,,,,,,,,,,,,,,
161.25,337387,699458,655602,,,,,,,,,,,,,,,,,,,,,,,
161.255,337377,699432,655605,,,,,,,,,,,,,,,,,,,,,,,
161.26,337377,699369,655515,,,,,,,,,,,,,,,,,,,,,,,
161.265,337389,699357,655530,,,,,,,,,,,,,,,,,,,,,,,
161.27,337383,699353,655457,,,,,,,,,,,,,,,,,,,,,,,
161.275,337381,699349,655450,,,,,,,,,,,,,,,,,,,,,,,
161.28,337390,699351,655463,,,,,,,,,,,,,,,,,,,,,,,
161.285,337388,699321,655428,,,,,,,,,,,,,,,,,,,,,,,
161.29,337385,699308,655328,,,,,,,,,,,,,,,,,,,,,,,
161.295,337389,699150,655379,,,,,,,,,,,,,,,,,,,,,,,
161.3,337386,699138,655370,,,,,,,,,,,,,,,,,,,,,,,
161.305,337395,699306,655417,,,,,,,,,,,,,,,,,,,,,,,
161.31,337385,699292,655362,,,,,,,,,,,,,,,,,,,,,,,
161.315,337382,699286,655366,,,,,,,,,,,,,,,,,,,,,,,
161.32,337384,699276,655348,,,,,,,,,,,,,,,,,,,,,,,
161.325,337388,699308,655352,,,,,,,,,,,,,,,,,,,,,,,
161.32713,,,,-1823,1,865,,,,,,,,,,,,,,,,,,,,
161.33,337380,699285,655363,,,,,,,,,,,,,,,,,,,,,,,
161.335,337386,699295,655372,,,,,,,,,,,,,,,,,,,,,,,
161.34,337384,699282,655360,,,,,,,,,,,,,,,,,,,,,,,
161.345,337379,699274,655372,,,,,,,,,,,,,,,,,,,,,,,
161.35,337386,699319,655372,,,,,,,,,,,,,,,,,,,,,,,
161.355,337385,699299,655348,,,,,,,,,,,,,,,,,,,,,,,
161.36,337385,699295,655374,,,,,,,,,,,,,,,,,,,,,,,
161.365,337384,699316,655380,,,,,,,,,,,,,,,,,,,,,,,
161.37,337376,699302,655340,,,,,,,,,,,,,,,,,,,,,,,
161.375,337396,699314,655415,,,,,,,,,,,,,,,,,,,,,,,
161.38,337394,699299,655335,,,,,,,,,,,,,,,,,,,,,,,
161.385,337385,699328,655358,,,,,,,,,,,,,,,,,,,,,,,
161.39,337394,699367,655462,,,,,,,,,,,,,,,,,,,,,,,
161.395,337398,699351,655376,,,,,,,,,,,,,,,,,,,,,,,
161.4,337394,699351,655408,,,,,,,,,,,,,,,,,,,,,,,
161.405,337393,699349,655371,,,,,,,,,,,,,,,,,,,,,,,
161.41,337391,699371,655413,,,,,,,,,,,,,,,,,,,,,,,
161.415,337388,699343,655434,,,,,,,,,,,,,,,,,,,,,,,
161.42,337385,699397,655436,,,,,,,,,,,,,,,,,,,,,,,
161.425,337386,699363,655455,,,,,,,,,,,,,,,,,,,,,,,
161.429625,,,,-1727,1,865,,,,,,,,,,,,,,,,,,,,
161.43,337390,699407,655502,,,,,,,,,,,,,,,,,,,,,,,
161.435,337386,699426,655505,,,,,,,,,,,,,,,,,,,,,,,
161.44,337394,699437,655486,,,,,,,,,,,,,,,,,,,,,,,
161.445,337385,699446,655508,,,,,,,,,,,,,,,,,,,,,,,
161.45,337388,699446,655533,,,,,,,,,,,,,,,,,,,,,,,
161.455,337378,699432,655519,,,,,,,,,,,,,,,,,,,,,,,
161.46,337389,699424,655447,,,,,,,,,,,,,,,,,,,,,,,
161.465,337384,699413,655489,,,,,,,,,,,,,,,,,,,,,,,
161.47,337381,699363,655425,,,,,,,,,,,,,,,,,,,,,,,
161.475,337388,699347,655411,,,,,,,,,,,,,,,,,,,,,,,
161.48,337388,699393,655430,,,,,,,,,,,,,,,,,,,,,,,
161.485,337380,699350,655426,,,,,,,,,,,,,,,,,,,,,,,
161.49,337392,699373,655436,,,,,,,,,,,,,,,,,,,,,,,
161.495,337386,699377,655427,,,,,,,,,,,,,,,,,,,,,,,
161.5,337374,699393,655424,,,,,,,,,,,,,,,,,,,,,,,
161.505,337387,699399,655435,,,,,,,,,,,,,,,,,,,,,,,
161.51,337390,699424,655485,,,,,,,,,,,,,,,,,,,,,,,
161.515,337387,699419,655472,,,,,,,,,,,,,,,,,,,,,,,
161.52,337389,699444,655484,,,,,,,,,,,,,,,,,,,,,,,
161.525,337387,699460,655481,,,,,,,,,,,,,,,,,,,,,,,
161.53,337393,699447,655560,,,,,,,,,,,,,,,,,,,,,,,
161.53212,,,,-1823,97,865,,,,,,,,,,,,,,,,,,,,
161.535,337391,699476,655545,,,,,,,,,,,,,,,,,,,,,,,
161.54,337395,699459,655538,,,,,,,,,,,,,,,,,,,,,,,
161.545,337392,699474,655534,,,,,,,,,,,,,,,,,,,,,,,
161.55,337381,699452,655517,,,,,,,,,,,,,,,,,,,,,,,
161.555,337391,699466,655534,,,,,,,,,,,,,,,,,,,,,,,
161.56,337392,699461,655559,,,,,,,,,,,,,,,,,,,,,,,
161.565,337389,699474,655531,,,,,,,,,,,,,,,,,,,,,,,
161.57,337388,699486,655544,,,,,,,,,,,,,,,,,,,,,,,
161.575,337391,699473,655557,,,,,,,,,,,,,,,,,,,,,,,
161.58,337388,699499,655525,,,,,,,,,,,,,,,,,,,,,,,
161.585,337381,699495,655521,,,,,,,,,,,,,,,,,,,,,,,
161.59,337376,699491,655548,,,,,,,,,,,,,,,,,,,,,,,
161.595,337383,699498,655569,,,,,,,,,,,,,,,,,,,,,,,
161.6,337384,699503,655578,,,,,,,,,,,,,,,,,,,,,,,
161.605,337385,699460,655547,,,,,,,,,,,,,,,,,,,,,,,
161.61,337396,699477,655516,,,,,,,,,,,,,,,,,,,,,,,
161.615,337381,699469,655587,,,,,,,,,,,,,,,,,,,,,,,
161.62,337382,699461,655530,,,,,,,,,,,,,,,,,,,,,,,
161.625,337379,699454,655523,,,,,,,,,,,,,,,,,,,,,,,
161.63,337375,699285,655478,,,,,,,,,,,,,,,,,,,,,,,
161.633038,,,,-1727,97,865,,,,,,,,,,,,,,,,,,,,
161.635,337383,699422,655470,,,,,,,,,,,,,,,,,,,,,,,
161.64,337379,699418,655453,,,,,,,,,,,,,,,,,,,,,,,
161.645,337381,699386,655438,,,,,,,,,,,,,,,,,,,,,,,
161.65,337377,699386,655471,,,,,,,,,,,,,,,,,,,,,,,
161.655,337385,699386,655490,,,,,,,,,,,,,,,,,,,,,,,
161.66,337376,699381,655469,,,,,,,,,,,,,,,,,,,,,,,
161.665,337372,699398,655498,,,,,,,,,,,,,,,,,,,,,,,
161.67,337387,699410,655498,,,,,,,,,,,,,,,,,,,,,,,
161.675,337381,699391,655514,,,,66,85.28,99.0,0.06,0.9565,0,0,0,0,,,,,,,,,,,
161.68,337385,699413,655537,,,,,,,,,,,,,,,,,,,,,,,
161.685,337380,699400,655509,,,,,,,,,,,,,,,,,,,,,,,
161.69,337387,699430,655522,,,,,,,,,,,,,,,,,,,,,,,
161.695,337385,699443,655549,,,,,,,,,,,,,,,,,,,,,,,
161.7,337384,699432,655490,,,,,,,,,,,,,,,,,,,,,,,
161.705,337380,699426,655455,,,,,,,,,,,,,,,,,,,,,,,
161.71,337382,699430,655453,,,,,,,,,,,,,,,,,,,,,,,
161.715,337382,699398,655446,,,,,,,,,,,,,,,,,,,,,,,
161.72,337387,699389,655417,,,,,,,,,,,,,,,,,,,,,,,
161.725,337385,699353,655361,,,,,,,,,,,,,,,,,,,,,,,
161.73,337381,699356,655378,,,,,,,,,,,,,,,,,,,,,,,
161.735,337373,699330,655336,,,,,,,,,,,,,,,,,,,,,,,
161.73711,,,,-1823,97,865,,,,,,,,,,,,,,,,,,,,
161.74,337381,699343,655369,,,,,,,,,,,,,,,,,,,,,,,
161.745,337379,699303,655327,,,,,,,,,,,,,,,,,,,,,,,
161.75,337381,699290,655292,,,,,,,,,,,,,,,,,,,,,,,
161.755,337383,699239,655239,,,,,,,,,,,,,,,,,,,,,,,
161.76,337391,699212,655172,,,,,,,,,,,,,,,,,,,,,,,
161.765,337372,699224,655223,,,,,,,,,,,,,,,,,,,,,,,
161.77,337387,699201,655144,,,,,,,,,,,,,,,,,,,,,,,
161.775,337394,699229,655134,,,,,,,,,,,,,,,,,,,,,,,
161.78,337377,699155,655099,,,,,,,,,,,,,,,,,,,,,,,
161.785,337380,699134,655088,,,,,,,,,,,,,,,,,,,,,,,
161.79,337383,699134,655087,,,,,,,,,,,,,,,,,,,,,,,
161.795,337381,699105,655012,,,,,,,,,,,,,,,,,,,,,,,
161.8,337391,699080,655018,,,,,,,,,,,,,,,,,,,,,,,
161.805,337385,699068,655010,,,,,,,,,,,,,,,,,,,,,,,
161.81,337384,698904,655004,,,,,,,,,,,,,,,,,,,,,,,
161.815,337390,699050,654939,,,,,,,,,,,,,,,,,,,,,,,
161.82,337389,699040,654931,,,,,,,,,,,,,,,,,,,,,,,
161.825,337386,699047,654964,,,,,,,,,,,,,,,,,,,,,,,
161.83,337388,699046,654907,,,,,,,,,,,,,,,,,,,,,,,
161.835,337382,699007,654934,,,,,,,,,,,,,,,,,,,,,,,
161.839605,,,,-1823,1,865,,,,,,,,,,,,,,,,,,,,
161.84,337372,699019,654890,,,,,,,,,,,,,,,,,,,,,,,
